Date,Close,Open,High,Low,Log_Returns
2021-09-09,4493.28,4513.02,4529.9,4492.07,-0.0046162382762889205
2021-09-10,4458.58,4506.92,4520.47,4457.66,-0.007752617623130543
2021-09-13,4468.73,4474.81,4492.99,4445.7,0.002273922239413449
2021-09-14,4443.05,4479.33,4485.68,4435.46,-0.005763174377801672
2021-09-15,4480.7,4447.49,4486.87,4438.37,0.008438206673245678
2021-09-16,4473.75,4477.09,4485.87,4443.8,-0.0015523011230354105
2021-09-17,4432.99,4469.74,4471.52,4427.76,-0.009152683146433816
2021-09-20,4357.73,4402.95,4402.95,4305.91,-0.01712302037376946
2021-09-21,4354.19,4374.45,4394.87,4347.96,-0.0008126796836591719
2021-09-22,4395.64,4367.43,4416.75,4367.43,0.009474540664091249
2021-09-23,4448.98,4406.75,4465.4,4406.75,0.012061715863250257
2021-09-24,4455.48,4438.04,4463.12,4430.27,0.001459942804959862
2021-09-27,4443.11,4442.12,4457.3,4436.19,-0.0027802175328761427
2021-09-28,4352.63,4419.54,4419.54,4346.33,-0.020574321587474437
2021-09-29,4359.46,4362.41,4385.57,4355.08,0.001567936373304978
2021-09-30,4307.54,4370.67,4382.55,4306.24,-0.011981220973814677
2021-10-01,4357.04,4317.16,4375.19,4288.52,0.011425952216359555
2021-10-04,4300.46,4348.84,4355.51,4278.94,-0.013070933999937525
2021-10-05,4345.72,4309.87,4369.23,4309.87,0.010469458977261837
2021-10-06,4363.55,4319.57,4365.57,4290.49,0.004094493547635241
2021-10-07,4399.76,4383.73,4429.97,4383.73,0.00826404773501655
2021-10-08,4391.34,4406.51,4412.02,4386.22,-0.0019155742909790841
2021-10-11,4361.19,4385.44,4415.88,4360.59,-0.006889463790468167
2021-10-12,4350.65,4368.31,4374.89,4342.09,-0.0024196966754627294
2021-10-13,4363.8,4358.01,4372.87,4329.92,0.0030179781813102643
2021-10-14,4438.26,4386.75,4439.73,4386.75,0.016919170336133042
2021-10-15,4471.37,4447.69,4475.82,4447.69,0.007432441620921371
2021-10-18,4486.46,4463.72,4488.75,4447.47,0.00336912271696709
2021-10-19,4519.63,4497.34,4520.4,4496.41,0.007366160006043284
2021-10-20,4536.19,4524.42,4540.87,4524.4,0.0036573205869523144
2021-10-21,4549.78,4532.24,4551.44,4526.89,0.0029914274720985803
2021-10-22,4544.9,4546.12,4559.67,4524.0,-0.0010731549583585973
2021-10-25,4566.48,4553.69,4572.62,4537.36,0.0047369422309476855
2021-10-26,4574.79,4578.69,4598.53,4569.17,0.001818128616510003
2021-10-27,4551.68,4580.22,4584.57,4551.66,-0.005064400451443849
2021-10-28,4596.42,4562.84,4597.55,4562.84,0.00978134404008955
2021-10-29,4605.38,4572.87,4608.08,4567.59,0.00194744568057697
2021-11-01,4613.67,4610.62,4620.34,4595.06,0.0017984504334932693
2021-11-02,4630.65,4613.34,4635.15,4613.34,0.003673611276116367
2021-11-03,4660.57,4630.65,4663.46,4621.19,0.0064405112404735685
2021-11-04,4680.06,4662.93,4683.0,4662.59,0.004173172106260179
2021-11-05,4697.53,4699.26,4718.5,4681.32,0.0037259083006282606
2021-11-08,4701.7,4701.48,4714.92,4694.39,0.0008873067844048929
2021-11-09,4685.25,4707.25,4708.53,4670.87,-0.003504869385575243
2021-11-10,4646.71,4670.26,4684.85,4630.86,-0.008259833757375561
2021-11-11,4649.27,4659.39,4664.55,4648.31,0.0005507757255752215
2021-11-12,4682.85,4655.24,4688.47,4650.77,0.007196680911038463
2021-11-15,4682.8,4689.3,4697.42,4672.86,-1.0677315509449458e-05
2021-11-16,4700.9,4679.42,4714.95,4679.42,0.0038577581225869607
2021-11-17,4688.67,4701.5,4701.5,4684.41,-0.002605019594335725
2021-11-18,4704.54,4700.72,4708.8,4672.78,0.003379039774514253
2021-11-19,4697.96,4708.44,4717.75,4694.22,-0.0013996279870592404
2021-11-22,4682.94,4712.0,4743.83,4682.17,-0.0032022541195681504
2021-11-23,4690.7,4678.48,4699.39,4652.66,0.001655707232782677
2021-11-24,4701.46,4675.78,4702.87,4659.89,0.0022912737234973743
2021-11-26,4594.62,4664.63,4664.63,4585.43,-0.022987044973283768
2021-11-29,4655.27,4628.75,4672.95,4625.26,0.013113857392683798
2021-11-30,4567.0,4640.25,4646.02,4560.0,-0.019143376992336782
2021-12-01,4513.04,4602.82,4652.94,4510.27,-0.011885550113429818
2021-12-02,4577.1,4504.73,4595.46,4504.73,0.014094625715697029
2021-12-03,4538.43,4589.49,4608.03,4495.12,-0.008484472537634197
2021-12-06,4591.67,4548.37,4612.6,4540.51,0.011662655055923081
2021-12-07,4686.75,4631.97,4694.04,4631.97,0.020495586171745628
2021-12-08,4701.21,4690.86,4705.06,4674.52,0.003080543895616996
2021-12-09,4667.45,4691.0,4695.26,4665.98,-0.007207038387208448
2021-12-10,4712.02,4687.64,4713.57,4670.24,0.009503806818878939
2021-12-13,4668.97,4710.3,4710.3,4667.6,-0.009178200213042893
2021-12-14,4634.09,4642.99,4660.47,4606.52,-0.007498643121874399
2021-12-15,4709.85,4636.46,4712.6,4611.22,0.016216212899904034
2021-12-16,4668.67,4719.13,4731.99,4651.89,-0.008781825842753357
2021-12-17,4620.64,4652.5,4666.7,4600.22,-0.010341010906645293
2021-12-20,4568.02,4587.9,4587.9,4531.1,-0.011453373010201799
2021-12-21,4649.23,4594.96,4651.14,4583.16,0.01762176386180875
2021-12-22,4696.56,4650.36,4697.67,4645.53,0.010128711352276767
2021-12-23,4725.79,4703.96,4740.74,4703.96,0.006204416895324275
2021-12-27,4791.19,4733.99,4791.49,4733.99,0.013744072068897223
2021-12-28,4786.35,4795.49,4807.02,4780.04,-0.0010106980314378653
2021-12-29,4793.06,4788.64,4804.06,4778.08,0.001400921580224578
2021-12-30,4778.73,4794.23,4808.93,4775.33,-0.002994217530076943
2021-12-31,4766.18,4775.21,4786.83,4765.75,-0.0026296753415458013
2022-01-03,4796.56,4778.14,4796.64,4758.17,0.006353848835552744
2022-01-04,4793.54,4804.51,4818.62,4774.27,-0.000629816185405453
2022-01-05,4700.58,4787.99,4797.7,4699.44,-0.019583272775802296
2022-01-06,4696.05,4693.39,4725.01,4671.26,-0.0009641755290858112
2022-01-07,4677.03,4697.66,4707.95,4662.74,-0.004058436737205577
2022-01-10,4670.29,4655.34,4673.02,4582.24,-0.0014421248375173315
2022-01-11,4713.07,4669.14,4714.13,4638.27,0.009118332112991406
2022-01-12,4726.35,4728.59,4748.83,4706.71,0.0028137340560308905
2022-01-13,4659.03,4733.56,4744.13,4650.29,-0.014345962458906215
2022-01-14,4662.85,4637.99,4665.13,4614.75,0.0008195772127140056
2022-01-18,4577.11,4632.24,4632.24,4568.7,-0.018559054584436702
2022-01-19,4532.76,4588.03,4611.55,4530.2,-0.009736769104655738
2022-01-20,4482.73,4547.35,4602.11,4477.95,-0.011098789654240207
2022-01-21,4397.94,4471.38,4494.52,4395.34,-0.01909598635863535
2022-01-24,4410.13,4356.32,4417.35,4222.62,0.002767918007616829
2022-01-25,4356.45,4366.64,4411.01,4287.11,-0.012246661962160472
2022-01-26,4349.93,4408.43,4453.23,4304.8,-0.0014977525030699156
2022-01-27,4326.51,4380.58,4428.74,4309.5,-0.005398540617999041
2022-01-28,4431.85,4336.19,4432.72,4292.46,0.024055891707799003
2022-01-31,4515.55,4431.79,4516.89,4414.02,0.018709891511396817
2022-02-01,4546.54,4519.57,4550.49,4483.53,0.006839508503304335
2022-02-02,4589.38,4566.39,4595.31,4544.32,0.009378434574517935
2022-02-03,4477.44,4535.41,4542.88,4470.39,-0.02469348416817584
2022-02-04,4500.53,4482.79,4539.66,4451.5,0.0051437130908578545
2022-02-07,4483.87,4505.75,4521.86,4471.47,-0.003708654800609762
2022-02-08,4521.54,4480.02,4531.32,4465.4,0.008366130962778839
2022-02-09,4587.18,4547.0,4590.03,4547.0,0.014412812398356309
2022-02-10,4504.08,4553.24,4588.92,4484.31,-0.0182818035103296
2022-02-11,4418.64,4506.27,4526.33,4401.41,-0.019151696234065794
2022-02-14,4401.67,4412.61,4426.22,4364.84,-0.003847942065319174
2022-02-15,4471.07,4429.28,4472.77,4429.28,0.015643739212372925
2022-02-16,4475.01,4455.75,4489.55,4429.68,0.0008808327792157024
2022-02-17,4380.26,4456.06,4456.06,4373.81,-0.02140050300402348
2022-02-18,4348.87,4384.57,4394.6,4327.22,-0.007192042117620436
2022-02-22,4304.76,4332.74,4362.12,4267.11,-0.010194654042815754
2022-02-23,4225.5,4324.93,4341.51,4221.51,-0.01858379019433392
2022-02-24,4288.7,4155.77,4294.73,4114.65,0.014846059711535551
2022-02-25,4384.65,4298.38,4385.34,4286.83,0.022126148364756827
2022-02-28,4373.94,4354.17,4388.84,4315.12,-0.002445600339325641
2022-03-01,4306.26,4363.14,4378.45,4279.54,-0.015594426756135317
2022-03-02,4386.54,4322.56,4401.48,4322.56,0.01847098344898933
2022-03-03,4363.49,4401.31,4416.78,4345.56,-0.005268565551901082
2022-03-04,4328.87,4342.12,4342.12,4284.98,-0.007965657901416316
2022-03-07,4201.09,4327.01,4327.01,4199.85,-0.02996252255053501
2022-03-08,4170.7,4202.66,4276.94,4157.87,-0.007260127998095252
2022-03-09,4277.88,4223.1,4299.4,4223.1,0.02537367234563523
2022-03-10,4259.52,4252.55,4268.28,4209.8,-0.0043010818993905854
2022-03-11,4204.31,4279.5,4291.01,4200.49,-0.013046288284512193
2022-03-14,4173.11,4202.75,4247.57,4161.72,-0.007448628397104686
2022-03-15,4262.45,4188.82,4271.05,4187.9,0.021182551140656723
2022-03-16,4357.86,4288.14,4358.9,4251.99,0.022136998842954763
2022-03-17,4411.67,4345.11,4412.67,4335.65,0.012272191404503483
2022-03-18,4463.12,4407.34,4465.4,4390.57,0.011594770446318643
2022-03-21,4461.18,4462.4,4481.75,4424.3,-0.00043476799985616853
2022-03-22,4511.61,4469.1,4522.0,4469.1,0.011240769260246017
2022-03-23,4456.24,4493.1,4501.07,4455.81,-0.01234871315104348
2022-03-24,4520.16,4469.98,4520.58,4465.17,0.014242030309045384
2022-03-25,4543.06,4522.91,4546.03,4501.07,0.0050534023741785035
2022-03-28,4575.52,4541.09,4575.65,4517.69,0.007119559648821334
2022-03-29,4631.6,4602.86,4637.3,4589.66,0.012182027285255538
2022-03-30,4602.45,4624.2,4627.77,4581.32,-0.006313610350948985
2022-03-31,4530.41,4599.02,4603.07,4530.41,-0.01577632727939729
2022-04-01,4545.86,4540.32,4548.7,4507.57,0.003404485526057287
2022-04-04,4582.64,4547.97,4583.5,4539.21,0.00805832262263298
2022-04-05,4525.12,4572.45,4593.45,4514.17,-0.012631155137050305
2022-04-06,4481.15,4494.17,4503.94,4450.04,-0.009764386222700547
2022-04-07,4500.21,4474.65,4521.16,4450.3,0.004244352439511796
2022-04-08,4488.28,4494.15,4520.41,4474.6,-0.002654507487977465
2022-04-11,4412.53,4462.64,4464.35,4408.38,-0.01702133376294985
2022-04-12,4397.45,4437.59,4471.0,4381.34,-0.0034233936348681705
2022-04-13,4446.59,4394.3,4453.92,4392.7,0.011112682823133003
2022-04-14,4392.59,4449.12,4460.46,4390.77,-0.012218479951525796
2022-04-18,4391.69,4385.63,4410.31,4370.3,-0.00020491150171664794
2022-04-19,4462.21,4390.63,4471.03,4390.63,0.015930040161497565
2022-04-20,4459.45,4472.26,4488.29,4448.76,-0.0006187189576933424
2022-04-21,4393.66,4489.17,4512.94,4384.47,-0.014862847316476122
2022-04-22,4271.78,4385.83,4385.83,4267.62,-0.02813199052103028
2022-04-25,4296.12,4255.34,4299.02,4200.82,0.005681687572860796
2022-04-26,4175.2,4278.14,4278.14,4175.04,-0.02855002843027312
2022-04-27,4183.96,4186.52,4240.71,4162.9,0.0020959051404105173
2022-04-28,4287.5,4222.58,4308.45,4188.63,0.02444564600458133
2022-04-29,4131.93,4253.75,4269.68,4124.28,-0.03695920232685872
2022-05-02,4155.38,4130.61,4169.81,4062.51,0.00565927003737552
2022-05-03,4175.48,4159.78,4200.1,4147.08,0.004825441551572873
2022-05-04,4300.17,4181.18,4307.66,4148.91,0.029425235047606604
2022-05-05,4146.87,4270.43,4270.43,4106.01,-0.0363007239912506
2022-05-06,4123.34,4128.17,4157.69,4067.91,-0.005690318260649576
2022-05-09,3991.24,4081.27,4081.27,3975.48,-0.03256155498687775
2022-05-10,4001.05,4035.18,4068.82,3958.17,0.0024548671098168664
2022-05-11,3935.18,3990.08,4049.09,3928.82,-0.016600202520523653
2022-05-12,3930.08,3903.95,3964.8,3858.87,-0.0012968422441889949
2022-05-13,4023.89,3963.9,4038.88,3963.9,0.023589314531626496
2022-05-16,4008.01,4013.02,4046.46,3983.99,-0.003954237650276509
2022-05-17,4088.85,4052.0,4090.72,4033.93,0.019968898134440815
2022-05-18,3923.68,4051.98,4051.98,3911.91,-0.041233767985439373
2022-05-19,3900.79,3899.0,3945.96,3876.58,-0.005850892213605512
2022-05-20,3901.36,3927.76,3943.42,3810.32,0.00014611357151915558
2022-05-23,3973.75,3927.02,3981.88,3909.04,0.018385022946529016
2022-05-24,3941.48,3942.94,3955.68,3875.13,-0.008153945948249348
2022-05-25,3978.73,3929.59,3999.33,3925.03,0.009406385602538606
2022-05-26,4057.84,3984.6,4075.14,3984.6,0.019688139439344957
2022-05-27,4158.24,4077.43,4158.49,4077.43,0.024441095491293145
2022-05-31,4132.15,4151.09,4168.34,4104.88,-0.0062940551963996914
2022-06-01,4101.23,4149.78,4166.54,4073.85,-0.007510923912143033
2022-06-02,4176.82,4095.41,4177.51,4074.37,0.01826326273820275
2022-06-03,4108.54,4137.57,4142.67,4098.67,-0.016482457202400495
2022-06-06,4121.43,4134.72,4168.78,4109.18,0.0031324562641237242
2022-06-07,4160.68,4096.47,4164.86,4080.19,0.009478331934066117
2022-06-08,4115.77,4147.12,4160.14,4107.2,-0.010852585537420805
2022-06-09,4017.82,4101.65,4119.1,4017.17,-0.02408646993373481
2022-06-10,3900.86,3974.39,3974.39,3900.16,-0.02954242533536117
2022-06-13,3749.63,3838.15,3838.15,3734.3,-0.039539873198958186
2022-06-14,3735.48,3763.52,3778.18,3705.68,-0.0037808440639954524
2022-06-15,3789.99,3764.05,3837.56,3722.3,0.014487056184644877
2022-06-16,3666.77,3728.18,3728.18,3639.77,-0.033052215017083934
2022-06-17,3674.84,3665.9,3707.71,3636.87,0.0021984287507105164
2022-06-21,3764.79,3715.31,3779.65,3715.31,0.02418248850178457
2022-06-22,3759.89,3733.89,3801.79,3717.69,-0.0013023811491289687
2022-06-23,3795.73,3774.71,3802.58,3743.52,0.0094870490606574
2022-06-24,3911.74,3821.75,3913.65,3821.75,0.030105537080807647
2022-06-27,3900.11,3920.76,3927.72,3889.66,-0.0029775299301252065
2022-06-28,3821.55,3913.0,3945.86,3820.14,-0.020348658383248716
2022-06-29,3818.83,3825.09,3836.5,3799.02,-0.0007120065009618694
2022-06-30,3785.38,3785.99,3818.99,3738.67,-0.00879781483060845
2022-07-01,3825.33,3781.0,3829.82,3752.1,0.010498459915641863
2022-07-05,3831.39,3792.61,3832.19,3742.06,0.0015829235665797978
2022-07-06,3845.08,3831.98,3870.91,3809.37,0.003566747349581468
2022-07-07,3902.62,3858.85,3910.63,3858.85,0.014853713471199018
2022-07-08,3899.38,3888.26,3918.5,3869.34,-0.0008305563153684295
2022-07-11,3854.43,3880.94,3880.94,3847.22,-0.01159442997810581
2022-07-12,3818.8,3851.95,3873.41,3802.36,-0.009286899019016758
2022-07-13,3801.78,3779.67,3829.44,3759.07,-0.004466859031662644
2022-07-14,3790.38,3763.99,3796.41,3721.56,-0.0030031001895847553
2022-07-15,3863.16,3818.0,3863.62,3817.18,0.01901922349251537
2022-07-18,3830.85,3883.79,3902.44,3818.63,-0.008398790728860633
2022-07-19,3936.69,3860.73,3939.81,3860.73,0.027253558019802913
2022-07-20,3959.9,3935.32,3974.13,3922.03,0.005878503718335059
2022-07-21,3998.95,3955.47,3999.29,3927.64,0.009813054238448901
2022-07-22,3961.63,3998.43,4012.44,3938.86,-0.00937626992342271
2022-07-25,3966.84,3965.72,3975.3,3943.46,0.0013142512363463167
2022-07-26,3921.05,3953.22,3953.22,3910.74,-0.01161033289574997
2022-07-27,4023.61,3951.43,4039.56,3951.43,0.02582003453356371
2022-07-28,4072.43,4026.13,4078.95,3992.97,0.012060363275690102
2022-07-29,4130.29,4087.33,4140.15,4079.22,0.014107749538291978
2022-08-01,4118.63,4112.38,4144.95,4096.02,-0.002827038634318699
2022-08-02,4091.19,4104.21,4140.47,4079.81,-0.006684702509967414
2022-08-03,4155.17,4107.96,4167.66,4107.96,0.015517460750035557
2022-08-04,4151.94,4154.85,4161.29,4135.42,-0.0007776471390832699
2022-08-05,4145.19,4115.87,4151.58,4107.31,-0.0016270689959386672
2022-08-08,4140.06,4155.93,4186.62,4128.97,-0.0012383454103545306
2022-08-09,4122.47,4133.11,4137.3,4112.09,-0.004257782198348112
2022-08-10,4210.24,4181.02,4211.03,4177.26,0.021067154907856916
2022-08-11,4207.27,4227.4,4257.91,4201.41,-0.0007056718966173459
2022-08-12,4280.15,4225.02,4280.47,4219.78,0.01717407440983608
2022-08-15,4297.14,4269.37,4301.79,4256.9,0.003961629423932771
2022-08-16,4305.2,4290.46,4325.28,4277.77,0.0018739092755182558
2022-08-17,4274.04,4280.4,4302.18,4253.08,-0.00726407864047862
2022-08-18,4283.74,4273.13,4292.53,4261.98,0.002266944033161183
2022-08-19,4228.48,4266.31,4266.31,4218.7,-0.012983869381359623
2022-08-22,4137.99,4195.08,4195.08,4129.86,-0.021632427725287454
2022-08-23,4128.73,4133.09,4159.77,4124.03,-0.002240309064050325
2022-08-24,4140.77,4126.55,4156.56,4119.97,0.002911907251337381
2022-08-25,4199.12,4153.26,4200.54,4147.59,0.013993218645290096
2022-08-26,4057.66,4198.74,4203.04,4057.66,-0.03426852674898546
2022-08-29,4030.61,4034.58,4062.99,4017.42,-0.006688723509263949
2022-08-30,3986.16,4041.25,4044.98,3965.21,-0.011089367791653617
2022-08-31,3955.0,4000.67,4015.37,3954.53,-0.00784776025709875
2022-09-01,3966.85,3936.73,3970.23,3903.65,0.0029917276491103818
2022-09-02,3924.26,3994.66,4018.43,3906.21,-0.010794530441166154
2022-09-06,3908.19,3930.89,3942.55,3886.75,-0.00410344720981454
2022-09-07,3979.87,3909.43,3987.89,3906.03,0.018174804228558855
2022-09-08,4006.18,3959.94,4010.5,3944.81,0.0065890133889801
2022-09-09,4067.36,4022.94,4076.81,4022.94,0.015155971507018435
2022-09-12,4110.41,4083.67,4119.28,4083.67,0.010528639881468727
2022-09-13,3932.69,4037.12,4037.12,3921.28,-0.04419911011958206
2022-09-14,3946.01,3940.73,3961.94,3912.18,0.003381271704881856
2022-09-15,3901.35,3932.41,3959.14,3888.28,-0.011382294724738607
2022-09-16,3873.33,3880.95,3880.95,3837.08,-0.007208044914246866
2022-09-19,3899.89,3849.91,3900.45,3838.5,0.006833745439536254
2022-09-20,3855.93,3875.23,3876.01,3827.54,-0.01133612455307255
2022-09-21,3789.93,3871.4,3907.07,3789.49,-0.017264673789774226
2022-09-22,3757.99,3782.36,3790.9,3749.45,-0.00846330926893181
2022-09-23,3693.23,3727.14,3727.14,3647.47,-0.017382826077567966
2022-09-26,3655.04,3682.72,3715.67,3644.76,-0.010394376865970473
2022-09-27,3647.29,3686.44,3717.53,3623.29,-0.0021226109775338642
2022-09-28,3719.04,3651.94,3736.74,3640.61,0.019481144387776417
2022-09-29,3640.47,3687.01,3687.01,3610.4,-0.02135277627216209
2022-09-30,3585.62,3633.48,3671.44,3584.13,-0.015181392276394085
2022-10-03,3678.43,3609.78,3698.35,3604.93,0.02555462879740763
2022-10-04,3790.93,3726.46,3791.92,3726.46,0.03012534086530393
2022-10-05,3783.28,3753.25,3806.91,3722.66,-0.0020200133350643033
2022-10-06,3744.52,3771.97,3797.93,3739.22,-0.010297920383574249
2022-10-07,3639.66,3706.74,3706.74,3620.73,-0.028403167167490584
2022-10-10,3612.39,3647.51,3652.17,3588.1,-0.00752066754461965
2022-10-11,3588.84,3595.86,3640.66,3568.45,-0.006540572639369859
2022-10-12,3577.03,3590.83,3608.34,3573.86,-0.0032961833504644216
2022-10-13,3669.91,3520.37,3685.41,3491.58,0.02563429144689717
2022-10-14,3583.07,3690.41,3712.0,3579.68,-0.023947163771951822
2022-10-17,3677.95,3638.65,3689.73,3638.65,0.02613555691190645
2022-10-18,3719.98,3746.26,3762.79,3686.53,0.011362760181543908
2022-10-19,3695.16,3703.11,3728.58,3666.51,-0.006694436704711702
2022-10-20,3665.78,3689.05,3736.0,3656.44,-0.007982718516093059
2022-10-21,3752.75,3657.1,3757.89,3647.42,0.02344776785243657
2022-10-24,3797.34,3762.01,3810.74,3741.65,0.011811917059798283
2022-10-25,3859.11,3799.44,3862.85,3799.44,0.01613576532526921
2022-10-26,3830.6,3825.97,3886.15,3824.07,-0.007415138056792231
2022-10-27,3807.3,3834.69,3859.95,3803.79,-0.0061011723843323405
2022-10-28,3901.06,3808.26,3905.42,3808.26,0.024328034575769396
2022-10-31,3871.98,3881.85,3893.73,3863.18,-0.007482306966126504
2022-11-01,3856.1,3901.79,3911.79,3843.8,-0.004109694089746853
2022-11-02,3759.69,3852.9,3894.44,3758.68,-0.0253198028276198
2022-11-03,3719.89,3733.25,3750.59,3698.15,-0.01064240923898342
2022-11-04,3770.55,3766.98,3796.34,3708.84,0.013526781457993704
2022-11-07,3806.8,3780.71,3813.95,3764.7,0.009568061802673562
2022-11-08,3828.11,3817.02,3859.4,3786.28,0.005582267593980096
2022-11-09,3748.57,3810.94,3818.2,3744.22,-0.020996774887089925
2022-11-10,3956.37,3859.89,3958.33,3859.89,0.05395250428096393
2022-11-11,3992.93,3963.72,4001.48,3944.82,0.00919835904482699
2022-11-14,3957.25,3977.97,4008.97,3956.4,-0.008975957665021739
2022-11-15,3991.73,4006.41,4028.84,3953.17,0.008675381307597811
2022-11-16,3958.79,3976.82,3983.09,3954.34,-0.00828629787208508
2022-11-17,3946.56,3919.26,3954.33,3906.54,-0.003094109623737159
2022-11-18,3965.34,3966.39,3979.89,3935.98,0.004747288330235593
2022-11-21,3949.94,3956.23,3962.0,3933.34,-0.0038912128014762935
2022-11-22,4003.58,3965.51,4005.88,3956.88,0.01348857192195737
2022-11-23,4027.26,4000.3,4033.78,3998.66,0.005897283130642713
2022-11-25,4026.12,4023.34,4034.02,4020.76,-0.000283110944129042
2022-11-28,3963.94,4005.36,4012.27,3955.77,-0.015564652905563017
2022-11-29,3957.63,3964.19,3976.77,3937.65,-0.0015931188727940442
2022-11-30,4080.11,3957.18,4080.11,3938.58,0.03047858758258928
2022-12-01,4076.57,4087.14,4100.51,4050.87,-0.000868000270271791
2022-12-02,4071.7,4040.17,4080.48,4026.63,-0.0011953459028422096
2022-12-05,3998.84,4052.02,4052.45,3984.49,-0.01805628360207544
2022-12-06,3941.26,3996.63,4001.51,3918.39,-0.014503849921748772
2022-12-07,3933.92,3933.28,3957.57,3922.68,-0.0018640849162627044
2022-12-08,3963.51,3947.79,3974.19,3935.83,0.007493612090724109
2022-12-09,3934.38,3954.17,3977.02,3933.04,-0.00737668721482345
2022-12-12,3990.56,3939.29,3990.71,3935.3,0.014178262831053962
2022-12-13,4019.65,4069.38,4100.96,3993.03,0.007263262233261697
2022-12-14,3995.32,4015.54,4053.76,3965.65,-0.006071158028413109
2022-12-15,3895.75,3958.37,3958.37,3879.45,-0.025237460791963953
2022-12-16,3852.36,3890.91,3890.91,3827.91,-0.011200267830704025
2022-12-19,3817.66,3853.79,3854.86,3800.04,-0.009048278034291597
2022-12-20,3821.62,3810.47,3838.24,3795.62,0.001036747011419641
2022-12-21,3878.44,3839.49,3889.82,3839.49,0.014758594440961796
2022-12-22,3822.39,3853.26,3853.26,3764.49,-0.014557129502374849
2022-12-23,3844.82,3815.11,3845.8,3797.01,0.005850906388984781
2022-12-27,3829.25,3843.34,3846.65,3813.22,-0.004057826255056132
2022-12-28,3783.22,3829.56,3848.32,3780.78,-0.01209346269904926
2022-12-29,3849.28,3805.45,3858.19,3805.45,0.017310618960093668
2022-12-30,3839.5,3829.06,3839.85,3800.34,-0.0025439680351095257
2023-01-03,3824.14,3853.29,3878.46,3794.33,-0.0040085443908070935
2023-01-04,3852.97,3840.36,3873.16,3815.77,0.007510674075384772
2023-01-05,3808.1,3839.74,3839.74,3802.42,-0.011713902384519219
2023-01-06,3895.08,3823.37,3906.19,3809.56,0.02258384117602654
2023-01-09,3892.09,3910.82,3950.57,3890.42,-0.0007679298504944067
2023-01-10,3919.25,3888.57,3919.83,3877.29,0.0069540205524518915
2023-01-11,3969.61,3932.35,3970.07,3928.54,0.012767544131228952
2023-01-12,3983.17,3977.57,3997.76,3937.56,0.0034101315868827887
2023-01-13,3999.09,3960.6,4003.95,3947.67,0.003988850553225138
2023-01-17,3990.97,3999.28,4015.39,3984.57,-0.0020325261125498277
2023-01-18,3928.86,4002.25,4014.16,3926.59,-0.015685001660276407
2023-01-19,3898.85,3911.84,3922.94,3885.54,-0.00766766960752083
2023-01-20,3972.61,3909.04,3972.96,3897.86,0.01874167155917249
2023-01-23,4019.81,3978.14,4039.31,3971.64,0.011811328415709267
2023-01-24,4016.95,4001.74,4023.92,3989.79,-0.0007117296325210936
2023-01-25,4016.22,3982.71,4019.55,3949.06,-0.00018174643434897735
2023-01-26,4060.43,4036.08,4061.57,4013.29,0.010947717569977039
2023-01-27,4070.56,4053.72,4094.21,4048.7,0.0024917027916841637
2023-01-30,4017.77,4049.27,4063.85,4015.55,-0.013053559781991077
2023-01-31,4076.6,4020.85,4077.16,4020.44,0.014536285322318165
2023-02-01,4119.21,4070.07,4148.95,4037.2,0.010398089735210484
2023-02-02,4179.76,4158.68,4195.44,4141.88,0.014592431217642185
2023-02-03,4136.48,4136.69,4182.36,4123.36,-0.010408643989373002
2023-02-06,4111.08,4119.57,4124.63,4093.38,-0.006159416919169087
2023-02-07,4164.0,4105.35,4176.54,4088.39,0.012790383040919152
2023-02-08,4117.86,4153.47,4156.85,4111.67,-0.011142539811002886
2023-02-09,4081.5,4144.25,4156.23,4069.67,-0.008869043032445954
2023-02-10,4090.46,4068.92,4094.36,4060.79,0.002192865258876484
2023-02-13,4137.29,4096.62,4138.9,4092.67,0.011383550959928976
2023-02-14,4136.13,4126.7,4159.77,4095.01,-0.0002804160812822511
2023-02-15,4147.6,4119.5,4148.11,4103.98,0.002769285655189374
2023-02-16,4090.41,4114.75,4136.54,4089.49,-0.013884644172642286
2023-02-17,4079.09,4077.39,4081.51,4047.95,-0.0027712852059047503
2023-02-21,3997.34,4052.35,4052.35,3995.19,-0.020244784414123935
2023-02-22,3991.05,4001.83,4017.37,3976.9,-0.0015747857327715093
2023-02-23,4012.32,4018.6,4028.3,3969.19,0.005315273460274993
2023-02-24,3970.04,3973.24,3978.25,3943.08,-0.010593457421727142
2023-02-27,3982.24,3992.36,4018.05,3973.55,0.0030683048311681872
2023-02-28,3970.15,3977.19,3997.5,3968.98,-0.0030405976856194583
2023-03-01,3951.39,3963.34,3971.73,3939.05,-0.00473646161527038
2023-03-02,3981.35,3938.68,3990.84,3928.16,0.007553542016924832
2023-03-03,4045.64,3998.02,4048.29,3995.17,0.016018800257414187
2023-03-06,4048.42,4055.15,4078.49,4044.61,0.0006869235239955045
2023-03-07,3986.37,4048.26,4050.0,3980.31,-0.015445639173959797
2023-03-08,3992.01,3987.55,4000.41,3969.76,0.0014138210863556078
2023-03-09,3918.32,3998.66,4017.81,3908.7,-0.018631872945282475
2023-03-10,3861.59,3912.77,3934.05,3846.32,-0.014583974750190179
2023-03-13,3855.76,3835.12,3905.05,3808.86,-0.0015108816132590817
2023-03-14,3919.29,3894.01,3937.29,3873.63,0.016342380801371525
